time,uptime_ms,tick,action,state,x,y,detail
2025-08-19 21:54:25,500651,10390,ENTER_STATE,CEILING,1408,0,CEILING_ATTACH_RIGHT->CEILING
2025-08-19 21:54:36,511275,10616,AI_TOP,CEILING,52,0,FLIP_DIR L
2025-08-19 21:54:36,511695,10625,CEILING_EDGE_SWING,SWING_LEFT,0,0,LEFT
2025-08-19 21:54:39,514507,10685,ENTER_STATE,CLIMB_LEFT,0,0,SWING_LEFT->CLIMB_LEFT
2025-08-19 21:54:42,517791,10755,AI_WALL,CLIMB_LEFT,0,420,FLIP_DIR UP
2025-08-19 21:54:45,521053,10825,ENTER_STATE,CEILING_ATTACH_LEFT,0,0,CLIMB_LEFT->CEILING_ATTACH_LEFT
2025-08-19 21:54:48,523831,10885,ENTER_STATE,CEILING,0,0,CEILING_ATTACH_LEFT->CEILING
2025-08-19 21:54:54,529530,11007,AI_TOP,CEILING,732,0,PAUSE 51 ticks
2025-08-19 21:54:58,533538,11093,AI_TOP,CEILING,942,0,PAUSE 60 ticks
2025-08-19 21:55:02,537935,11187,AI_TOP,CEILING,1146,0,PAUSE 93 ticks
2025-08-19 21:55:04,539479,11220,HANG_DROP,FALL,1146,0,CEILING
2025-08-19 21:55:05,541223,11256,ENTER_STATE,LAND,1146,703,FALL->LAND
2025-08-19 21:55:06,541960,11272,ENTER_STATE,IDLE,1146,703,LAND->IDLE
2025-08-19 21:55:15,550591,11456,ENTER_STATE,WALK,1146,688,setWalk
2025-08-19 21:55:15,550592,11456,FACE,WALK,1146,688,LEFT
2025-08-19 21:55:15,550592,11456,AI_DECISION,WALK,1146,688,WALK dir=L
2025-08-19 21:55:24,559720,11650,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-19 21:55:24,559951,11655,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-19 21:55:29,564325,11748,AI_WALL,CLIMB_LEFT,0,130,FLIP_DIR UP
2025-08-19 21:55:29,565114,11765,AI_WALL,CLIMB_LEFT,0,28,FLIP_DIR UP
2025-08-19 21:55:30,565353,11770,ENTER_STATE,CEILING_ATTACH_LEFT,0,0,CLIMB_LEFT->CEILING_ATTACH_LEFT
2025-08-19 21:55:32,568192,11830,ENTER_STATE,CEILING,0,0,CEILING_ATTACH_LEFT->CEILING
2025-08-19 21:55:40,576015,11997,AI_TOP,CEILING,642,0,FLIP_DIR R
2025-08-19 21:55:43,578918,12059,AI_TOP,CEILING,1014,0,PAUSE 95 ticks
2025-08-19 21:55:43,578961,12060,HANG_DROP,FALL,1014,0,CEILING
2025-08-19 21:55:45,580658,12096,ENTER_STATE,LAND,1014,703,FALL->LAND
2025-08-19 21:55:46,581406,12112,ENTER_STATE,IDLE,1014,703,LAND->IDLE
2025-08-19 21:55:54,589441,12284,CMD,WALK_TO_RIGHT,1014,688,startClimbRight
2025-08-19 21:55:54,589442,12284,AI_DECISION,WALK_TO_RIGHT,1014,688,CLIMB_RIGHT
2025-08-19 21:55:57,592686,12353,WALK_EDGE_GRAB,GRAB_RIGHT,1408,688,RIGHT
2025-08-19 21:55:57,592777,12355,ENTER_STATE,CLIMB_RIGHT,1408,688,GRAB_RIGHT->CLIMB_RIGHT
2025-08-19 21:55:58,594047,12382,AI_WALL,CLIMB_RIGHT,1408,526,FLIP_DIR DOWN
2025-08-19 21:55:58,594096,12383,AI_WALL,CLIMB_RIGHT,1408,532,PAUSE 49 ticks
2025-08-19 21:56:02,597602,12458,ENTER_STATE,DISMOUNT_RIGHT,1408,688,CLIMB_RIGHT->DISMOUNT_RIGHT
2025-08-19 21:56:03,599000,12488,ENTER_STATE,IDLE,1408,688,DISMOUNT_RIGHT->IDLE
2025-08-19 21:56:14,609502,12713,ENTER_STATE,WALK,1408,688,setWalk
2025-08-19 21:56:14,609502,12713,FACE,WALK,1408,688,LEFT
2025-08-19 21:56:14,609502,12713,AI_DECISION,WALK,1408,688,WALK dir=L
2025-08-19 21:56:17,612407,12774,DRAG_START,DRAG,1057,688,
2025-08-19 21:56:17,612787,12782,DRAG_END,FALL,1141,474,
2025-08-19 21:56:18,613474,12797,ENTER_STATE,LAND,1141,695,FALL->LAND
2025-08-19 21:56:18,614219,12813,ENTER_STATE,IDLE,1141,695,LAND->IDLE
2025-08-19 21:56:33,629228,13134,ENTER_STATE,IDLE,1141,688,setIdle
2025-08-19 21:56:33,629228,13134,AI_DECISION,IDLE,1141,688,IDLE
2025-08-19 21:56:47,642445,13416,ENTER_STATE,WALK,1141,688,setWalk
2025-08-19 21:56:47,642446,13416,FACE,WALK,1141,688,LEFT
2025-08-19 21:56:47,642446,13416,AI_DECISION,WALK,1141,688,WALK dir=L
2025-08-19 21:56:56,651506,13609,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-19 21:56:56,651550,13610,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-19 21:57:01,656955,13725,ENTER_STATE,CEILING_ATTACH_LEFT,0,0,CLIMB_LEFT->CEILING_ATTACH_LEFT
2025-08-19 21:57:04,659764,13785,ENTER_STATE,CEILING,0,0,CEILING_ATTACH_LEFT->CEILING
2025-08-19 21:57:12,667479,13949,AI_TOP,CEILING,420,0,FLIP_DIR L
2025-08-19 21:57:12,667617,13952,AI_TOP,CEILING,402,0,PAUSE 50 ticks
2025-08-19 21:57:17,673111,14069,CEILING_EDGE_SWING,SWING_LEFT,0,0,LEFT
2025-08-19 21:57:20,675923,14129,ENTER_STATE,CLIMB_LEFT,0,0,SWING_LEFT->CLIMB_LEFT
2025-08-19 21:57:21,676537,14142,AI_WALL,CLIMB_LEFT,0,78,PAUSE 81 ticks
2025-08-19 21:57:25,680567,14228,AI_WALL,CLIMB_LEFT,0,108,FLIP_DIR DOWN
2025-08-19 21:57:27,682263,14264,AI_WALL,CLIMB_LEFT,0,324,PAUSE 88 ticks
2025-08-19 21:57:32,687769,14381,AI_WALL,CLIMB_LEFT,0,498,FLIP_DIR DOWN
2025-08-19 21:57:32,688146,14389,AI_WALL,CLIMB_LEFT,0,546,FLIP_DIR UP
2025-08-19 21:57:34,689412,14416,AI_WALL,CLIMB_LEFT,0,384,PAUSE 55 ticks
2025-08-19 21:57:38,693500,14503,AI_WALL,CLIMB_LEFT,0,192,PAUSE 68 ticks
2025-08-19 21:57:42,698206,14603,ENTER_STATE,CEILING_ATTACH_LEFT,0,0,CLIMB_LEFT->CEILING_ATTACH_LEFT
2025-08-19 21:57:45,701017,14663,ENTER_STATE,CEILING,0,0,CEILING_ATTACH_LEFT->CEILING
2025-08-19 21:57:47,702949,14704,AI_TOP,CEILING,246,0,PAUSE 73 ticks
2025-08-19 21:57:50,705578,14760,HANG_DROP,FALL,246,0,CEILING
2025-08-19 21:57:52,707279,14796,ENTER_STATE,LAND,246,703,FALL->LAND
2025-08-19 21:57:52,708020,14812,ENTER_STATE,IDLE,246,703,LAND->IDLE
2025-08-19 21:58:01,716520,14993,CMD,WALK_TO_LEFT,246,688,startClimbLeft
2025-08-19 21:58:01,716520,14993,AI_DECISION,WALK_TO_LEFT,246,688,CLIMB_LEFT
2025-08-19 21:58:03,718596,15037,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-19 21:58:03,718734,15040,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-19 21:58:08,724141,15155,ENTER_STATE,CEILING_ATTACH_LEFT,0,0,CLIMB_LEFT->CEILING_ATTACH_LEFT
2025-08-19 21:58:11,726962,15215,ENTER_STATE,CEILING,0,0,CEILING_ATTACH_LEFT->CEILING
2025-08-19 21:58:18,733634,15357,AI_TOP,CEILING,750,0,FLIP_DIR R
2025-08-19 21:58:22,737816,15446,AI_TOP,CEILING,1284,0,PAUSE 74 ticks
2025-08-19 21:58:24,739405,15480,HANG_DROP,FALL,1284,0,CEILING
2025-08-19 21:58:25,741094,15516,ENTER_STATE,LAND,1284,703,FALL->LAND
2025-08-19 21:58:26,741844,15532,ENTER_STATE,IDLE,1284,703,LAND->IDLE
2025-08-19 21:58:31,746720,15636,ENTER_STATE,WALK,1284,688,setWalk
2025-08-19 21:58:31,746720,15636,FACE,WALK,1284,688,RIGHT
2025-08-19 21:58:31,746720,15636,AI_DECISION,WALK,1284,688,WALK dir=R
2025-08-19 21:58:32,747854,15660,WALK_EDGE_GRAB,GRAB_RIGHT,1408,688,RIGHT
2025-08-19 21:58:32,748086,15665,ENTER_STATE,CLIMB_RIGHT,1408,688,GRAB_RIGHT->CLIMB_RIGHT
2025-08-19 21:58:34,749824,15702,AI_WALL,CLIMB_RIGHT,1408,466,FLIP_DIR UP
2025-08-19 21:58:37,753211,15774,AI_WALL,CLIMB_RIGHT,1408,34,PAUSE 69 ticks
2025-08-19 21:58:41,756643,15847,AI_WALL,CLIMB_RIGHT,1408,10,PAUSE 59 ticks
2025-08-19 21:58:44,759509,15908,ENTER_STATE,CEILING_ATTACH_RIGHT,1408,0,CLIMB_RIGHT->CEILING_ATTACH_RIGHT
2025-08-19 21:58:47,762322,15968,ENTER_STATE,CEILING,1408,0,CEILING_ATTACH_RIGHT->CEILING
2025-08-19 21:58:55,770824,16149,AI_TOP,CEILING,562,0,PAUSE 96 ticks
2025-08-19 21:59:01,777000,16281,AI_TOP,CEILING,346,0,PAUSE 37 ticks
2025-08-19 21:59:03,778834,16320,HANG_DROP,FALL,334,0,CEILING
2025-08-19 21:59:05,780518,16356,ENTER_STATE,LAND,334,703,FALL->LAND
2025-08-19 21:59:06,781267,16372,ENTER_STATE,IDLE,334,703,LAND->IDLE
2025-08-19 21:59:12,787260,16500,ENTER_STATE,IDLE,334,688,setIdle
2025-08-19 21:59:12,787260,16500,AI_DECISION,IDLE,334,688,IDLE
2025-08-19 21:59:26,801376,16801,CMD,WALK_TO_LEFT,334,688,startClimbLeft
2025-08-19 21:59:26,801377,16801,AI_DECISION,WALK_TO_LEFT,334,688,CLIMB_LEFT
2025-08-19 21:59:28,804140,16860,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-19 21:59:29,804370,16865,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-19 21:59:30,805400,16887,AI_WALL,CLIMB_LEFT,0,556,FLIP_DIR DOWN
2025-08-19 21:59:31,806436,16909,ENTER_STATE,DISMOUNT_LEFT,0,688,CLIMB_LEFT->DISMOUNT_LEFT
2025-08-19 21:59:32,807844,16939,ENTER_STATE,IDLE,0,688,DISMOUNT_LEFT->IDLE
2025-08-19 21:59:41,816880,17132,ENTER_STATE,WALK,0,688,setWalk
2025-08-19 21:59:41,816880,17132,FACE,WALK,0,688,LEFT
2025-08-19 21:59:41,816880,17132,AI_DECISION,WALK,0,688,WALK dir=L
