time,uptime_ms,tick,action,state,x,y,detail
2025-08-19 00:26:20,262735,5606,ENTER_STATE,DISMOUNT_LEFT,0,688,CLIMB_LEFT->DISMOUNT_LEFT
2025-08-19 00:26:21,264135,5636,ENTER_STATE,IDLE,0,688,DISMOUNT_LEFT->IDLE
2025-08-19 00:26:24,267234,5702,ENTER_STATE,WALK,0,688,setWalk
2025-08-19 00:26:24,267235,5702,FACE,WALK,0,688,LEFT
2025-08-19 00:26:24,267235,5702,AI_DECISION,WALK,0,688,WALK dir=L
2025-08-19 00:26:25,267281,5703,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-19 00:26:25,267375,5705,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-19 00:26:25,267421,5706,ENTER_STATE,DISMOUNT_LEFT,0,688,CLIMB_LEFT->DISMOUNT_LEFT
2025-08-19 00:26:26,268823,5736,ENTER_STATE,IDLE,0,688,DISMOUNT_LEFT->IDLE
2025-08-19 00:26:31,273247,5831,ENTER_STATE,WALK,0,688,setWalk
2025-08-19 00:26:31,273248,5831,FACE,WALK,0,688,RIGHT
2025-08-19 00:26:31,273248,5831,AI_DECISION,WALK,0,688,WALK dir=R
2025-08-19 00:26:42,284364,6069,WALK_EDGE_GRAB,GRAB_RIGHT,1408,688,RIGHT
2025-08-19 00:26:42,284408,6070,ENTER_STATE,CLIMB_RIGHT,1408,688,GRAB_RIGHT->CLIMB_RIGHT
2025-08-19 00:26:42,284453,6071,ENTER_STATE,DISMOUNT_RIGHT,1408,688,CLIMB_RIGHT->DISMOUNT_RIGHT
2025-08-19 00:26:43,285852,6101,ENTER_STATE,IDLE,1408,688,DISMOUNT_RIGHT->IDLE
2025-08-19 00:26:46,288558,6159,ENTER_STATE,WALK,1408,688,setWalk
2025-08-19 00:26:46,288559,6159,FACE,WALK,1408,688,RIGHT
2025-08-19 00:26:46,288559,6159,AI_DECISION,WALK,1408,688,WALK dir=R
2025-08-19 00:26:46,288604,6160,WALK_EDGE_GRAB,GRAB_RIGHT,1408,688,RIGHT
2025-08-19 00:26:46,288838,6165,ENTER_STATE,CLIMB_RIGHT,1408,688,GRAB_RIGHT->CLIMB_RIGHT
2025-08-19 00:26:46,288885,6166,ENTER_STATE,DISMOUNT_RIGHT,1408,688,CLIMB_RIGHT->DISMOUNT_RIGHT
2025-08-19 00:26:48,290306,6196,ENTER_STATE,IDLE,1408,688,DISMOUNT_RIGHT->IDLE
2025-08-19 00:26:51,293606,6267,ENTER_STATE,WALK,1408,688,setWalk
2025-08-19 00:26:51,293606,6267,FACE,WALK,1408,688,RIGHT
2025-08-19 00:26:51,293606,6267,AI_DECISION,WALK,1408,688,WALK dir=R
2025-08-19 00:26:51,293656,6268,WALK_EDGE_GRAB,GRAB_RIGHT,1408,688,RIGHT
2025-08-19 00:26:51,293745,6270,ENTER_STATE,CLIMB_RIGHT,1408,688,GRAB_RIGHT->CLIMB_RIGHT
2025-08-19 00:26:51,293793,6271,ENTER_STATE,DISMOUNT_RIGHT,1408,688,CLIMB_RIGHT->DISMOUNT_RIGHT
2025-08-19 00:26:52,295195,6301,ENTER_STATE,IDLE,1408,688,DISMOUNT_RIGHT->IDLE
2025-08-19 00:26:56,298573,6373,ENTER_STATE,IDLE,1408,688,setIdle
2025-08-19 00:26:56,298573,6373,AI_DECISION,IDLE,1408,688,IDLE
2025-08-19 00:27:01,303733,6484,CMD,WALK_TO_LEFT,1408,688,startClimbLeft
2025-08-19 00:27:01,303733,6484,AI_DECISION,WALK_TO_LEFT,1408,688,CLIMB_LEFT
2025-08-19 00:27:12,314861,6722,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-19 00:27:12,315000,6725,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-19 00:27:12,315046,6726,ENTER_STATE,DISMOUNT_LEFT,0,688,CLIMB_LEFT->DISMOUNT_LEFT
2025-08-19 00:27:14,316449,6756,ENTER_STATE,IDLE,0,688,DISMOUNT_LEFT->IDLE
2025-08-19 00:27:15,318038,6790,ENTER_STATE,WALK,0,688,setWalk
2025-08-19 00:27:15,318038,6790,FACE,WALK,0,688,RIGHT
2025-08-19 00:27:15,318038,6790,AI_DECISION,WALK,0,688,WALK dir=R
2025-08-19 00:27:26,329199,7028,WALK_EDGE_GRAB,GRAB_RIGHT,1408,688,RIGHT
2025-08-19 00:27:27,329288,7030,ENTER_STATE,CLIMB_RIGHT,1408,688,GRAB_RIGHT->CLIMB_RIGHT
2025-08-19 00:27:27,329334,7031,ENTER_STATE,DISMOUNT_RIGHT,1408,688,CLIMB_RIGHT->DISMOUNT_RIGHT
2025-08-19 00:27:28,330734,7061,ENTER_STATE,IDLE,1408,688,DISMOUNT_RIGHT->IDLE
2025-08-19 00:27:29,331995,7088,IDLE_SLEEP_PLAN,SLEEP_WALK_TO_CORNER,1408,688,walkToCorner LEFT
2025-08-19 00:27:36,338555,7228,ENTER_STATE,YAWN,0,688,SLEEP_WALK_TO_CORNER->YAWN
2025-08-19 00:27:38,340660,7273,ENTER_STATE,SLEEP,0,688,YAWN->SLEEP
2025-08-19 00:48:54,1617231,34423,SLEEP_PRESS,SLEEP,0,688,
2025-08-19 00:48:55,1617397,34427,DRAG_WAKE_START,DRAG_WAKE,0,688,
2025-08-19 00:48:55,1617665,34432,FALL_WAKE_START,FALL_WAKE,537,153,
2025-08-19 00:48:56,1618898,34459,ENTER_STATE,LAND_WAKE,537,688,FALL_WAKE->LAND_WAKE
2025-08-19 00:48:57,1620018,34483,ENTER_STATE,IDLE,537,688,LAND_WAKE->IDLE
2025-08-19 00:49:01,1623726,34562,CMD,WALK_TO_RIGHT,537,688,startClimbRight
2025-08-19 00:49:01,1623727,34562,AI_DECISION,WALK_TO_RIGHT,537,688,CLIMB_RIGHT
2025-08-19 00:49:04,1626841,34628,DRAG_START,DRAG,918,688,
2025-08-19 00:49:04,1627213,34636,DRAG_END,FALL,783,505,
2025-08-19 00:49:05,1627818,34649,ENTER_STATE,LAND,783,688,FALL->LAND
2025-08-19 00:49:06,1628565,34665,ENTER_STATE,IDLE,783,688,LAND->IDLE
2025-08-19 00:49:09,1631925,34736,DRAG_START,DRAG,783,688,
2025-08-19 00:49:17,1639905,34905,DRAG_END,FALL,564,149,
2025-08-19 00:49:18,1641193,34933,ENTER_STATE,LAND,564,688,FALL->LAND
2025-08-19 00:49:19,1641926,34949,ENTER_STATE,IDLE,564,688,LAND->IDLE
2025-08-19 00:49:25,1647846,35075,ENTER_STATE,WALK,564,688,setWalk
2025-08-19 00:49:25,1647847,35075,FACE,WALK,564,688,RIGHT
2025-08-19 00:49:25,1647847,35075,AI_DECISION,WALK,564,688,WALK dir=R
2025-08-19 00:49:32,1654611,35219,WALK_EDGE_GRAB,GRAB_RIGHT,1408,688,RIGHT
2025-08-19 00:49:32,1654658,35220,ENTER_STATE,CLIMB_RIGHT,1408,688,GRAB_RIGHT->CLIMB_RIGHT
2025-08-19 00:49:32,1654705,35221,ENTER_STATE,DISMOUNT_RIGHT,1408,688,CLIMB_RIGHT->DISMOUNT_RIGHT
2025-08-19 00:49:33,1656121,35251,ENTER_STATE,IDLE,1408,688,DISMOUNT_RIGHT->IDLE
2025-08-19 00:49:36,1658859,35309,CMD,WALK_TO_LEFT,1408,688,startClimbLeft
2025-08-19 00:49:36,1658859,35309,AI_DECISION,WALK_TO_LEFT,1408,688,CLIMB_LEFT
2025-08-19 00:49:47,1670066,35547,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-19 00:49:47,1670204,35550,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-19 00:49:52,1674817,35648,AI_WALL,CLIMB_LEFT,0,100,FLIP_DIR DOWN
2025-08-19 00:49:53,1675420,35661,AI_WALL,CLIMB_LEFT,0,178,PAUSE 80 ticks
2025-08-19 00:49:59,1682011,35801,AI_WALL,CLIMB_LEFT,0,538,PAUSE 106 ticks
2025-08-19 00:50:05,1688033,35929,AI_WALL,CLIMB_LEFT,0,670,FLIP_DIR DOWN
2025-08-19 00:50:05,1688174,35932,ENTER_STATE,DISMOUNT_LEFT,0,688,CLIMB_LEFT->DISMOUNT_LEFT
2025-08-19 00:50:07,1689586,35962,ENTER_STATE,IDLE,0,688,DISMOUNT_LEFT->IDLE
2025-08-19 00:50:10,1693013,36035,ENTER_STATE,WALK,0,688,setWalk
2025-08-19 00:50:10,1693013,36035,FACE,WALK,0,688,RIGHT
2025-08-19 00:50:10,1693013,36035,AI_DECISION,WALK,0,688,WALK dir=R
2025-08-19 00:50:21,1703821,36265,IDLE_SLEEP_PLAN,SLEEP_WALK_TO_CORNER,1359,688,walkToCorner RIGHT
2025-08-19 00:50:21,1704013,36269,ENTER_STATE,YAWN,1408,688,SLEEP_WALK_TO_CORNER->YAWN
2025-08-19 00:50:23,1706127,36314,ENTER_STATE,SLEEP,1408,688,YAWN->SLEEP
2025-08-19 00:59:27,2249981,47870,SLEEP_PRESS,SLEEP,1408,688,
2025-08-19 00:59:27,2250189,47875,DRAG_WAKE_START,DRAG_WAKE,1408,688,
2025-08-19 00:59:28,2250534,47882,FALL_WAKE_START,FALL_WAKE,1280,429,
2025-08-19 00:59:29,2251266,47898,ENTER_STATE,LAND_WAKE,1280,688,FALL_WAKE->LAND_WAKE
2025-08-19 00:59:30,2252393,47922,ENTER_STATE,IDLE,1280,688,LAND_WAKE->IDLE
2025-08-19 00:59:36,2258378,48049,ENTER_STATE,IDLE,1280,688,setIdle
2025-08-19 00:59:36,2258378,48049,AI_DECISION,IDLE,1280,688,IDLE
2025-08-19 00:59:41,2263783,48164,ENTER_STATE,WALK,1280,688,setWalk
2025-08-19 00:59:41,2263783,48164,FACE,WALK,1280,688,LEFT
2025-08-19 00:59:41,2263783,48164,AI_DECISION,WALK,1280,688,WALK dir=L
2025-08-19 00:59:51,2273946,48380,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-19 00:59:51,2274180,48385,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-19 00:59:57,2279604,48500,ENTER_STATE,CEILING_ATTACH_LEFT,0,0,CLIMB_LEFT->CEILING_ATTACH_LEFT
2025-08-19 01:00:00,2282417,48560,ENTER_STATE,CEILING,0,0,CEILING_ATTACH_LEFT->CEILING
2025-08-19 01:00:00,2282417,48560,AI_TOP,CEILING,0,0,FLIP_DIR L
2025-08-19 01:00:00,2282465,48561,CEILING_EDGE_SWING,SWING_LEFT,0,0,LEFT
2025-08-19 01:00:03,2285293,48621,ENTER_STATE,CLIMB_LEFT,0,0,SWING_LEFT->CLIMB_LEFT
2025-08-19 01:00:03,2286095,48638,AI_WALL,CLIMB_LEFT,0,102,PAUSE 51 ticks
2025-08-19 01:00:10,2293105,48787,ENTER_STATE,DISMOUNT_LEFT,0,688,CLIMB_LEFT->DISMOUNT_LEFT
2025-08-19 01:00:12,2294513,48817,ENTER_STATE,IDLE,0,688,DISMOUNT_LEFT->IDLE
2025-08-19 01:00:16,2298517,48902,ENTER_STATE,WALK,0,688,setWalk
2025-08-19 01:00:16,2298517,48902,FACE,WALK,0,688,LEFT
2025-08-19 01:00:16,2298517,48902,AI_DECISION,WALK,0,688,WALK dir=L
2025-08-19 01:00:16,2298564,48903,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-19 01:00:16,2298657,48905,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-19 01:00:21,2304085,49020,ENTER_STATE,CEILING_ATTACH_LEFT,0,0,CLIMB_LEFT->CEILING_ATTACH_LEFT
2025-08-19 01:00:24,2306906,49080,ENTER_STATE,CEILING,0,0,CEILING_ATTACH_LEFT->CEILING
2025-08-19 01:00:30,2312745,49204,IDLE_SLEEP_PLAN,FALL,738,0,FALL then walkToCorner RIGHT
2025-08-19 01:00:32,2314243,49236,ENTER_STATE,LAND,738,688,FALL->LAND
2025-08-19 01:00:32,2314991,49252,AFTER_LAND,SLEEP_WALK_TO_CORNER,738,688,SLEEP_WALK_TO_CORNER
2025-08-19 01:00:35,2318143,49319,ENTER_STATE,YAWN,1408,688,SLEEP_WALK_TO_CORNER->YAWN
2025-08-19 01:00:38,2320255,49364,ENTER_STATE,SLEEP,1408,688,YAWN->SLEEP
2025-08-19 01:04:06,2529019,53804,SLEEP_PRESS,SLEEP,1408,688,
2025-08-19 01:04:06,2529224,53808,WAKE_BY_CLICK,WAKE,1408,688,
2025-08-19 01:04:14,2536319,53960,ENTER_STATE,WALK,1408,688,setWalk
2025-08-19 01:04:14,2536319,53960,FACE,WALK,1408,688,LEFT
2025-08-19 01:04:14,2536319,53960,AI_DECISION,WALK,1408,688,WALK dir=L
2025-08-19 01:04:25,2547485,54198,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-19 01:04:25,2547578,54200,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-19 01:04:28,2551085,54275,AI_WALL,CLIMB_LEFT,0,238,PAUSE 36 ticks
2025-08-19 01:04:32,2554639,54351,ENTER_STATE,CEILING_ATTACH_LEFT,0,0,CLIMB_LEFT->CEILING_ATTACH_LEFT
2025-08-19 01:04:35,2557426,54411,ENTER_STATE,CEILING,0,0,CEILING_ATTACH_LEFT->CEILING
2025-08-19 01:04:35,2557848,54420,AI_TOP,CEILING,54,0,PAUSE 104 ticks
2025-08-19 01:04:42,2564704,54566,AI_TOP,CEILING,306,0,FLIP_DIR L
2025-08-19 01:04:44,2567102,54617,CEILING_EDGE_SWING,SWING_LEFT,0,0,LEFT
2025-08-19 01:04:47,2569916,54677,ENTER_STATE,CLIMB_LEFT,0,0,SWING_LEFT->CLIMB_LEFT
2025-08-19 01:04:47,2569963,54678,AI_WALL,CLIMB_LEFT,0,6,PAUSE 42 ticks
2025-08-19 01:04:54,2576244,54812,AI_WALL,CLIMB_LEFT,0,558,PAUSE 109 ticks
2025-08-19 01:05:00,2582401,54943,ENTER_STATE,DISMOUNT_LEFT,0,688,CLIMB_LEFT->DISMOUNT_LEFT
2025-08-19 01:05:01,2583805,54973,ENTER_STATE,IDLE,0,688,DISMOUNT_LEFT->IDLE
2025-08-19 01:05:04,2586529,55031,ENTER_STATE,WALK,0,688,setWalk
2025-08-19 01:05:04,2586529,55031,FACE,WALK,0,688,LEFT
2025-08-19 01:05:04,2586529,55031,AI_DECISION,WALK,0,688,WALK dir=L
2025-08-19 01:05:04,2586575,55032,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-19 01:05:04,2586717,55035,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-19 01:05:08,2591214,55131,IDLE_SLEEP_PLAN,FALL,0,118,FALL then walkToCorner LEFT
2025-08-19 01:05:10,2592485,55158,ENTER_STATE,LAND,0,688,FALL->LAND
2025-08-19 01:05:10,2593228,55174,AFTER_LAND,SLEEP_WALK_TO_CORNER,0,688,SLEEP_WALK_TO_CORNER
2025-08-19 01:05:11,2593274,55175,ENTER_STATE,YAWN,0,688,SLEEP_WALK_TO_CORNER->YAWN
2025-08-19 01:05:13,2595390,55220,ENTER_STATE,SLEEP,0,688,YAWN->SLEEP
2025-08-19 01:11:18,2960946,62989,SLEEP_PRESS,SLEEP,0,688,
2025-08-19 01:11:18,2961156,62993,WAKE_BY_CLICK,WAKE,0,688,
2025-08-19 01:11:25,2967380,63125,ENTER_STATE,WALK,0,688,setWalk
2025-08-19 01:11:25,2967380,63125,FACE,WALK,0,688,LEFT
2025-08-19 01:11:25,2967380,63125,AI_DECISION,WALK,0,688,WALK dir=L
2025-08-19 01:11:25,2967427,63126,WALK_EDGE_GRAB,GRAB_LEFT,0,688,LEFT
2025-08-19 01:11:25,2967615,63130,ENTER_STATE,CLIMB_LEFT,0,688,GRAB_LEFT->CLIMB_LEFT
2025-08-19 01:11:29,2972041,63224,AI_WALL,CLIMB_LEFT,0,124,FLIP_DIR UP
2025-08-19 01:11:30,2972797,63240,AI_WALL,CLIMB_LEFT,0,28,FLIP_DIR DOWN
2025-08-19 01:11:30,2972889,63242,AI_WALL,CLIMB_LEFT,0,40,PAUSE 91 ticks
2025-08-19 01:11:38,2981193,63419,AI_WALL,CLIMB_LEFT,0,556,PAUSE 36 ticks
2025-08-19 01:11:41,2983919,63477,ENTER_STATE,DISMOUNT_LEFT,0,688,CLIMB_LEFT->DISMOUNT_LEFT
2025-08-19 01:11:43,2985326,63507,ENTER_STATE,IDLE,0,688,DISMOUNT_LEFT->IDLE
2025-08-19 01:11:46,2988756,63580,ENTER_STATE,WALK,0,688,setWalk
2025-08-19 01:11:46,2988756,63580,FACE,WALK,0,688,RIGHT
2025-08-19 01:11:46,2988756,63580,AI_DECISION,WALK,0,688,WALK dir=R
2025-08-19 01:11:57,2999988,63818,WALK_EDGE_GRAB,GRAB_RIGHT,1408,688,RIGHT
2025-08-19 01:11:57,3000074,63820,ENTER_STATE,CLIMB_RIGHT,1408,688,GRAB_RIGHT->CLIMB_RIGHT
2025-08-19 01:11:58,3000971,63839,AI_WALL,CLIMB_RIGHT,1408,574,PAUSE 53 ticks
2025-08-19 01:12:05,3007977,63988,ENTER_STATE,CEILING_ATTACH_RIGHT,1408,0,CLIMB_RIGHT->CEILING_ATTACH_RIGHT
2025-08-19 01:12:08,3010805,64048,ENTER_STATE,CEILING,1408,0,CEILING_ATTACH_RIGHT->CEILING
2025-08-19 01:12:08,3010806,64048,AI_TOP,CEILING,1408,0,FLIP_DIR R
2025-08-19 01:12:08,3010855,64049,CEILING_EDGE_SWING,SWING_RIGHT,1408,0,RIGHT
